trial,Stimulus,Time,type,person,index
2,faces_plus_3_low.avi,12.3333,other,NA,NA
2,faces_plus_3_low.avi,12.3666,other,NA,NA
2,faces_plus_3_low.avi,12.4,other,NA,NA
2,faces_plus_3_low.avi,12.4333,other,NA,NA
2,faces_plus_3_low.avi,12.4666,other,NA,NA
2,faces_plus_3_low.avi,12.5,other,NA,NA
2,faces_plus_3_low.avi,12.5333,other,NA,NA
2,faces_plus_3_low.avi,12.5666,other,NA,NA
2,faces_plus_3_low.avi,12.6,other,NA,NA
2,faces_plus_3_low.avi,12.6333,other,NA,NA
2,faces_plus_3_low.avi,12.6666,other,NA,NA
2,faces_plus_3_low.avi,12.7,NA,NA,NA
2,faces_plus_3_low.avi,12.7333,other,NA,NA
2,faces_plus_3_low.avi,12.7666,other,NA,NA
2,faces_plus_3_low.avi,12.8,NA,NA,NA
2,faces_plus_3_low.avi,12.8333,NA,NA,NA
2,faces_plus_3_low.avi,12.8666,other,NA,NA
2,faces_plus_3_low.avi,12.9,other,NA,NA
2,faces_plus_3_low.avi,12.9333,other,NA,NA
2,faces_plus_3_low.avi,12.9666,other,NA,NA
2,faces_plus_3_low.avi,13,other,NA,NA
2,faces_plus_3_low.avi,13.0333,other,NA,NA
2,faces_plus_3_low.avi,13.0666,other,NA,NA
2,faces_plus_3_low.avi,13.1,other,NA,NA
2,faces_plus_3_low.avi,13.1333,other,NA,NA
2,faces_plus_3_low.avi,13.1666,other,NA,NA
2,faces_plus_3_low.avi,13.2,other,NA,NA
2,faces_plus_3_low.avi,13.2333,other,NA,NA
2,faces_plus_3_low.avi,13.2666,other,NA,NA
2,faces_plus_3_low.avi,13.3,other,NA,NA
2,faces_plus_3_low.avi,13.3333,NA,NA,NA
2,faces_plus_3_low.avi,13.3666,other,NA,NA
2,faces_plus_3_low.avi,13.4,other,NA,NA
2,faces_plus_3_low.avi,13.4333,other,NA,NA
2,faces_plus_3_low.avi,13.4666,other,NA,NA
2,faces_plus_3_low.avi,13.5,other,NA,NA
2,faces_plus_3_low.avi,13.5333,other,NA,NA
2,faces_plus_3_low.avi,13.5666,other,NA,NA
2,faces_plus_3_low.avi,13.6,other,NA,NA
2,faces_plus_3_low.avi,13.6333,other,NA,NA
2,faces_plus_3_low.avi,13.6666,other,NA,NA
2,faces_plus_3_low.avi,13.7,other,NA,NA
2,faces_plus_3_low.avi,13.7333,other,NA,NA
2,faces_plus_3_low.avi,13.7666,other,NA,NA
2,faces_plus_3_low.avi,13.8,NA,NA,NA
2,faces_plus_3_low.avi,13.8333,other,NA,NA
2,faces_plus_3_low.avi,13.8666,other,NA,NA
2,faces_plus_3_low.avi,13.9,other,NA,NA
2,faces_plus_3_low.avi,13.9333,other,NA,NA
2,faces_plus_3_low.avi,13.9666,other,NA,NA
2,faces_plus_3_low.avi,14,other,NA,NA
2,faces_plus_3_low.avi,14.0333,other,NA,NA
2,faces_plus_3_low.avi,14.0666,other,NA,NA
2,faces_plus_3_low.avi,14.1,other,NA,NA
2,faces_plus_3_low.avi,14.1333,other,NA,NA
2,faces_plus_3_low.avi,14.1666,other,NA,NA
2,faces_plus_3_low.avi,14.2,other,NA,NA
2,faces_plus_3_low.avi,14.2333,other,NA,NA
2,faces_plus_3_low.avi,14.2666,other,NA,NA
2,faces_plus_3_low.avi,14.3,other,NA,NA
2,faces_plus_3_low.avi,14.3333,other,NA,NA
2,faces_plus_3_low.avi,14.3666,other,NA,NA
2,faces_plus_3_low.avi,14.4,other,NA,NA
2,faces_plus_3_low.avi,14.4333,other,NA,NA
2,faces_plus_3_low.avi,14.4666,other,NA,NA
2,faces_plus_3_low.avi,14.5,NA,NA,NA
2,faces_plus_3_low.avi,14.5333,other,NA,NA
2,faces_plus_3_low.avi,14.5666,NA,NA,NA
2,faces_plus_3_low.avi,14.6,other,NA,NA
2,faces_plus_3_low.avi,14.6333,other,NA,NA
2,faces_plus_3_low.avi,14.6666,other,NA,NA
2,faces_plus_3_low.avi,14.7,other,NA,NA
2,faces_plus_3_low.avi,14.7333,NA,NA,NA
2,faces_plus_3_low.avi,14.7666,other,NA,NA
2,faces_plus_3_low.avi,14.8,other,NA,NA
2,faces_plus_3_low.avi,14.8333,other,NA,NA
2,faces_plus_3_low.avi,14.8666,other,NA,NA
2,faces_plus_3_low.avi,14.9,other,NA,NA
2,faces_plus_3_low.avi,14.9333,other,NA,NA
2,faces_plus_3_low.avi,14.9666,other,NA,NA
2,faces_plus_3_low.avi,15,other,NA,NA
2,faces_plus_3_low.avi,15.0333,other,NA,NA
2,faces_plus_3_low.avi,15.0666,other,NA,NA
2,faces_plus_3_low.avi,15.1,other,NA,NA
2,faces_plus_3_low.avi,15.1333,other,NA,NA
2,faces_plus_3_low.avi,15.1666,other,NA,NA
2,faces_plus_3_low.avi,15.2,other,NA,NA
2,faces_plus_3_low.avi,15.2333,other,NA,NA
2,faces_plus_3_low.avi,15.2666,other,NA,NA
2,faces_plus_3_low.avi,15.3,other,NA,NA
2,faces_plus_3_low.avi,15.3333,other,NA,NA
2,faces_plus_3_low.avi,15.3666,other,NA,NA
2,faces_plus_3_low.avi,15.4,other,NA,NA
2,faces_plus_3_low.avi,15.4333,other,NA,NA
2,faces_plus_3_low.avi,15.4666,other,NA,NA
2,faces_plus_3_low.avi,15.5,other,NA,NA
2,faces_plus_3_low.avi,15.5333,other,NA,NA
2,faces_plus_3_low.avi,15.5666,other,NA,NA
2,faces_plus_3_low.avi,15.6,NA,NA,NA
2,faces_plus_3_low.avi,15.6333,other,NA,NA
2,faces_plus_3_low.avi,15.6666,other,NA,NA
2,faces_plus_3_low.avi,16,face,unknown,7
2,faces_plus_3_low.avi,16.0333,face,unknown,7
2,faces_plus_3_low.avi,16.0666,face,unknown,7
2,faces_plus_3_low.avi,16.1,face,unknown,7
2,faces_plus_3_low.avi,16.1333,face,unknown,7
2,faces_plus_3_low.avi,16.1666,face,unknown,7
2,faces_plus_3_low.avi,16.2,other,NA,NA
2,faces_plus_3_low.avi,16.2333,other,NA,NA
2,faces_plus_3_low.avi,16.2666,other,NA,NA
2,faces_plus_3_low.avi,16.3,other,NA,NA
2,faces_plus_3_low.avi,16.3333,other,NA,NA
2,faces_plus_3_low.avi,16.3666,other,NA,NA
2,faces_plus_3_low.avi,16.4,other,NA,NA
2,faces_plus_3_low.avi,16.4333,other,NA,NA
2,faces_plus_3_low.avi,16.4666,other,NA,NA
2,faces_plus_3_low.avi,16.5,other,NA,NA
2,faces_plus_3_low.avi,16.5333,other,NA,NA
2,faces_plus_3_low.avi,16.5666,other,NA,NA
2,faces_plus_3_low.avi,16.6,other,NA,NA
2,faces_plus_3_low.avi,16.6333,other,NA,NA
2,faces_plus_3_low.avi,16.6666,other,NA,NA
2,faces_plus_3_low.avi,16.7,other,NA,NA
2,faces_plus_3_low.avi,16.7333,other,NA,NA
2,faces_plus_3_low.avi,16.7666,other,NA,NA
2,faces_plus_3_low.avi,16.8,other,NA,NA
2,faces_plus_3_low.avi,16.8333,other,NA,NA
2,faces_plus_3_low.avi,16.8666,other,NA,NA
2,faces_plus_3_low.avi,16.9,other,NA,NA
2,faces_plus_3_low.avi,16.9333,other,NA,NA
2,faces_plus_3_low.avi,16.9666,other,NA,NA
2,faces_plus_3_low.avi,17,other,NA,NA
2,faces_plus_3_low.avi,17.0333,other,NA,NA
2,faces_plus_3_low.avi,17.0666,other,NA,NA
2,faces_plus_3_low.avi,17.1,other,NA,NA
2,faces_plus_3_low.avi,17.1333,other,NA,NA
2,faces_plus_3_low.avi,17.1666,other,NA,NA
2,faces_plus_3_low.avi,17.2,other,NA,NA
2,faces_plus_3_low.avi,17.2333,other,NA,NA
2,faces_plus_3_low.avi,17.2666,other,NA,NA
2,faces_plus_3_low.avi,17.3,other,NA,NA
2,faces_plus_3_low.avi,17.3333,other,NA,NA
2,faces_plus_3_low.avi,17.3666,other,NA,NA
2,faces_plus_3_low.avi,17.4,other,NA,NA
2,faces_plus_3_low.avi,17.4333,other,NA,NA
2,faces_plus_3_low.avi,17.4666,other,NA,NA
2,faces_plus_3_low.avi,17.5,other,NA,NA
2,faces_plus_3_low.avi,17.5333,other,NA,NA
2,faces_plus_3_low.avi,17.5666,other,NA,NA
2,faces_plus_3_low.avi,17.6,other,NA,NA
2,faces_plus_3_low.avi,17.6333,other,NA,NA
2,faces_plus_3_low.avi,17.6666,other,NA,NA
2,faces_plus_3_low.avi,17.7,other,NA,NA
2,faces_plus_3_low.avi,17.7333,other,NA,NA
2,faces_plus_3_low.avi,17.7666,other,NA,NA
2,faces_plus_3_low.avi,17.8,other,NA,NA
2,faces_plus_3_low.avi,17.8333,other,NA,NA
2,faces_plus_3_low.avi,17.8666,other,NA,NA
2,faces_plus_3_low.avi,17.9,other,NA,NA
2,faces_plus_3_low.avi,17.9333,other,NA,NA
2,faces_plus_3_low.avi,17.9666,other,NA,NA
2,faces_plus_3_low.avi,18,other,NA,NA
2,faces_plus_3_low.avi,18.0333,other,NA,NA
2,faces_plus_3_low.avi,18.0666,other,NA,NA
2,faces_plus_3_low.avi,18.1,eyes,unknown,7
2,faces_plus_3_low.avi,18.1,face,unknown,7
2,faces_plus_3_low.avi,18.1333,NA,NA,NA
2,faces_plus_3_low.avi,18.1666,eyes,unknown,7
2,faces_plus_3_low.avi,18.1666,face,unknown,7
2,faces_plus_3_low.avi,18.2,eyes,unknown,7
2,faces_plus_3_low.avi,18.2,face,unknown,7
2,faces_plus_3_low.avi,18.2333,eyes,unknown,7
2,faces_plus_3_low.avi,18.2333,face,unknown,7
2,faces_plus_3_low.avi,18.2666,eyes,unknown,7
2,faces_plus_3_low.avi,18.2666,face,unknown,7
2,faces_plus_3_low.avi,18.3,eyes,unknown,7
2,faces_plus_3_low.avi,18.3,face,unknown,7
2,faces_plus_3_low.avi,18.3333,face,unknown,7
2,faces_plus_3_low.avi,18.3666,eyes,unknown,7
2,faces_plus_3_low.avi,18.3666,face,unknown,7
2,faces_plus_3_low.avi,18.4,eyes,unknown,7
2,faces_plus_3_low.avi,18.4,face,unknown,7
2,faces_plus_3_low.avi,18.4333,eyes,unknown,7
2,faces_plus_3_low.avi,18.4333,face,unknown,7
2,faces_plus_3_low.avi,18.4666,eyes,unknown,7
2,faces_plus_3_low.avi,18.4666,face,unknown,7
2,faces_plus_3_low.avi,18.5,face,unknown,7
2,faces_plus_3_low.avi,18.5333,face,unknown,7
2,faces_plus_3_low.avi,18.5666,face,unknown,7
2,faces_plus_3_low.avi,18.6,face,unknown,7
2,faces_plus_3_low.avi,18.6333,mouth,unknown,7
2,faces_plus_3_low.avi,18.6333,face,unknown,7
2,faces_plus_3_low.avi,18.6666,face,unknown,7
2,faces_plus_3_low.avi,18.7,face,unknown,7
2,faces_plus_3_low.avi,18.7333,face,unknown,7
2,faces_plus_3_low.avi,18.7666,face,unknown,7
2,faces_plus_3_low.avi,18.8,face,unknown,7
2,faces_plus_3_low.avi,18.8333,NA,NA,NA
2,faces_plus_3_low.avi,18.8666,other,NA,NA
2,faces_plus_3_low.avi,18.9,NA,NA,NA
2,faces_plus_3_low.avi,18.9333,other,NA,NA
2,faces_plus_3_low.avi,18.9666,face,unknown,7
2,faces_plus_3_low.avi,19,face,unknown,7
2,faces_plus_3_low.avi,19.0333,face,unknown,7
2,faces_plus_3_low.avi,19.0666,face,unknown,7
2,faces_plus_3_low.avi,19.1,face,unknown,7
2,faces_plus_3_low.avi,19.1333,face,unknown,7
2,faces_plus_3_low.avi,19.1666,face,unknown,7
2,faces_plus_3_low.avi,19.2,face,unknown,7
2,faces_plus_3_low.avi,19.2333,face,unknown,7
2,faces_plus_3_low.avi,19.2666,mouth,unknown,7
2,faces_plus_3_low.avi,19.2666,face,unknown,7
2,faces_plus_3_low.avi,19.3,mouth,unknown,7
2,faces_plus_3_low.avi,19.3,face,unknown,7
2,faces_plus_3_low.avi,19.3333,mouth,unknown,7
2,faces_plus_3_low.avi,19.3333,face,unknown,7
2,faces_plus_3_low.avi,19.3666,other,NA,NA
2,faces_plus_3_low.avi,19.4,other,NA,NA
2,faces_plus_3_low.avi,19.4333,other,NA,NA
2,faces_plus_3_low.avi,19.4666,other,NA,NA
2,faces_plus_3_low.avi,19.5,face,unknown,7
2,faces_plus_3_low.avi,19.5333,face,unknown,7
2,faces_plus_3_low.avi,19.5666,other,NA,NA
2,faces_plus_3_low.avi,19.6,other,NA,NA
2,faces_plus_3_low.avi,19.6333,other,NA,NA
2,faces_plus_3_low.avi,19.6666,other,NA,NA
2,faces_plus_3_low.avi,19.7,other,NA,NA
2,faces_plus_3_low.avi,19.7333,other,NA,NA
2,faces_plus_3_low.avi,19.7666,other,NA,NA
2,faces_plus_3_low.avi,19.8,other,NA,NA
2,faces_plus_3_low.avi,19.8333,other,NA,NA
2,faces_plus_3_low.avi,19.8666,other,NA,NA
2,faces_plus_3_low.avi,19.9,other,NA,NA
2,faces_plus_3_low.avi,19.9333,other,NA,NA
2,faces_plus_3_low.avi,19.9666,other,NA,NA
2,faces_plus_3_low.avi,20,other,NA,NA
2,faces_plus_3_low.avi,20.0333,other,NA,NA
2,faces_plus_3_low.avi,20.0666,other,NA,NA
3,faces_pure_2_low.avi,0.0333,other,NA,NA
3,faces_pure_2_low.avi,0.0666,other,NA,NA
3,faces_pure_2_low.avi,0.1333,face,unknown,1
3,faces_pure_2_low.avi,0.1666,other,NA,NA
3,faces_pure_2_low.avi,0.2,face,unknown,1
3,faces_pure_2_low.avi,0.2333,other,NA,NA
3,faces_pure_2_low.avi,0.2666,other,NA,NA
3,faces_pure_2_low.avi,0.3333,face,unknown,1
3,faces_pure_2_low.avi,0.3666,other,NA,NA
3,faces_pure_2_low.avi,0.4,other,NA,NA
3,faces_pure_2_low.avi,0.4333,other,NA,NA
3,faces_pure_2_low.avi,0.4666,face,unknown,1
3,faces_pure_2_low.avi,0.5,other,NA,NA
3,faces_pure_2_low.avi,0.5333,eyes,unknown,1
3,faces_pure_2_low.avi,0.5333,face,unknown,1
3,faces_pure_2_low.avi,0.5666,other,NA,NA
3,faces_pure_2_low.avi,0.6,face,unknown,1
3,faces_pure_2_low.avi,0.6333,eyes,unknown,1
3,faces_pure_2_low.avi,0.6333,face,unknown,1
3,faces_pure_2_low.avi,0.6666,other,NA,NA
3,faces_pure_2_low.avi,0.7,eyes,unknown,1
3,faces_pure_2_low.avi,0.7,face,unknown,1
3,faces_pure_2_low.avi,0.7333,face,unknown,1
3,faces_pure_2_low.avi,0.7666,face,unknown,1
3,faces_pure_2_low.avi,0.8,face,unknown,1
3,faces_pure_2_low.avi,0.8333,face,unknown,1
3,faces_pure_2_low.avi,0.8666,face,unknown,1
3,faces_pure_2_low.avi,0.9,eyes,unknown,1
3,faces_pure_2_low.avi,0.9,face,unknown,1
3,faces_pure_2_low.avi,0.9333,face,unknown,1
3,faces_pure_2_low.avi,0.9666,face,unknown,1
3,faces_pure_2_low.avi,1,face,unknown,1
3,faces_pure_2_low.avi,1.0333,face,unknown,1
3,faces_pure_2_low.avi,1.0666,face,unknown,1
3,faces_pure_2_low.avi,1.1,other,NA,NA
3,faces_pure_2_low.avi,1.1333,eyes,unknown,1
3,faces_pure_2_low.avi,1.1333,face,unknown,1
3,faces_pure_2_low.avi,1.1666,face,unknown,1
3,faces_pure_2_low.avi,1.2,face,unknown,1
3,faces_pure_2_low.avi,1.2333,eyes,unknown,1
3,faces_pure_2_low.avi,1.2333,face,unknown,1
3,faces_pure_2_low.avi,1.2666,face,unknown,1
3,faces_pure_2_low.avi,1.3,other,NA,NA
3,faces_pure_2_low.avi,1.3333,face,unknown,1
3,faces_pure_2_low.avi,1.3666,face,unknown,1
3,faces_pure_2_low.avi,1.4,eyes,unknown,1
3,faces_pure_2_low.avi,1.4,face,unknown,1
3,faces_pure_2_low.avi,1.4333,eyes,unknown,1
3,faces_pure_2_low.avi,1.4333,face,unknown,1
3,faces_pure_2_low.avi,1.4666,eyes,unknown,1
3,faces_pure_2_low.avi,1.4666,face,unknown,1
3,faces_pure_2_low.avi,1.5,eyes,unknown,1
3,faces_pure_2_low.avi,1.5,face,unknown,1
3,faces_pure_2_low.avi,1.5333,eyes,unknown,1
3,faces_pure_2_low.avi,1.5333,face,unknown,1
3,faces_pure_2_low.avi,1.5666,eyes,unknown,1
3,faces_pure_2_low.avi,1.5666,face,unknown,1
3,faces_pure_2_low.avi,1.6,eyes,unknown,1
3,faces_pure_2_low.avi,1.6,face,unknown,1
3,faces_pure_2_low.avi,1.6333,eyes,unknown,1
3,faces_pure_2_low.avi,1.6333,face,unknown,1
3,faces_pure_2_low.avi,1.6666,eyes,unknown,1
3,faces_pure_2_low.avi,1.6666,face,unknown,1
3,faces_pure_2_low.avi,1.7,eyes,unknown,1
3,faces_pure_2_low.avi,1.7,face,unknown,1
3,faces_pure_2_low.avi,1.7333,eyes,unknown,1
3,faces_pure_2_low.avi,1.7333,face,unknown,1
3,faces_pure_2_low.avi,1.7666,eyes,unknown,1
3,faces_pure_2_low.avi,1.7666,face,unknown,1
3,faces_pure_2_low.avi,1.8,eyes,unknown,1
3,faces_pure_2_low.avi,1.8,face,unknown,1
3,faces_pure_2_low.avi,1.8333,other,NA,NA
3,faces_pure_2_low.avi,1.8666,other,NA,NA
3,faces_pure_2_low.avi,1.9,other,NA,NA
3,faces_pure_2_low.avi,1.9333,other,NA,NA
3,faces_pure_2_low.avi,1.9666,other,NA,NA
3,faces_pure_2_low.avi,2,other,NA,NA
3,faces_pure_2_low.avi,2.0333,other,NA,NA
3,faces_pure_2_low.avi,2.0666,other,NA,NA
3,faces_pure_2_low.avi,2.1,other,NA,NA
3,faces_pure_2_low.avi,2.1333,other,NA,NA
3,faces_pure_2_low.avi,2.1666,other,NA,NA
3,faces_pure_2_low.avi,2.2,other,NA,NA
3,faces_pure_2_low.avi,2.2333,other,NA,NA
3,faces_pure_2_low.avi,2.2666,other,NA,NA
3,faces_pure_2_low.avi,2.3,other,NA,NA
3,faces_pure_2_low.avi,2.3333,other,NA,NA
3,faces_pure_2_low.avi,2.3666,other,NA,NA
3,faces_pure_2_low.avi,2.4,other,NA,NA
3,faces_pure_2_low.avi,2.4333,other,NA,NA
3,faces_pure_2_low.avi,2.4666,other,NA,NA
3,faces_pure_2_low.avi,2.5,other,NA,NA
3,faces_pure_2_low.avi,2.5333,other,NA,NA
3,faces_pure_2_low.avi,2.5666,eyes,unknown,1
3,faces_pure_2_low.avi,2.5666,face,unknown,1
3,faces_pure_2_low.avi,2.6,eyes,unknown,1
3,faces_pure_2_low.avi,2.6,face,unknown,1
3,faces_pure_2_low.avi,2.6333,eyes,unknown,1
3,faces_pure_2_low.avi,2.6333,face,unknown,1
3,faces_pure_2_low.avi,2.6666,eyes,unknown,1
3,faces_pure_2_low.avi,2.6666,face,unknown,1
3,faces_pure_2_low.avi,2.7,eyes,unknown,1
3,faces_pure_2_low.avi,2.7,face,unknown,1
3,faces_pure_2_low.avi,2.7333,eyes,unknown,1
3,faces_pure_2_low.avi,2.7333,face,unknown,1
3,faces_pure_2_low.avi,2.7666,eyes,unknown,1
3,faces_pure_2_low.avi,2.7666,face,unknown,1
3,faces_pure_2_low.avi,2.8,face,unknown,1
3,faces_pure_2_low.avi,2.8333,face,unknown,1
3,faces_pure_2_low.avi,2.8666,eyes,unknown,1
3,faces_pure_2_low.avi,2.8666,face,unknown,1
3,faces_pure_2_low.avi,2.9,eyes,unknown,1
3,faces_pure_2_low.avi,2.9,face,unknown,1
3,faces_pure_2_low.avi,2.9333,eyes,unknown,1
3,faces_pure_2_low.avi,2.9333,face,unknown,1
3,faces_pure_2_low.avi,2.9666,eyes,unknown,1
3,faces_pure_2_low.avi,2.9666,face,unknown,1
3,faces_pure_2_low.avi,3,eyes,unknown,1
3,faces_pure_2_low.avi,3,face,unknown,1
3,faces_pure_2_low.avi,3.0333,eyes,unknown,1
3,faces_pure_2_low.avi,3.0333,face,unknown,1
3,faces_pure_2_low.avi,3.0666,eyes,unknown,1
3,faces_pure_2_low.avi,3.0666,face,unknown,1
3,faces_pure_2_low.avi,3.1,eyes,unknown,1
3,faces_pure_2_low.avi,3.1,face,unknown,1
3,faces_pure_2_low.avi,3.1333,face,unknown,1
3,faces_pure_2_low.avi,3.1666,face,unknown,1
3,faces_pure_2_low.avi,3.2,face,unknown,1
3,faces_pure_2_low.avi,3.2333,other,NA,NA
3,faces_pure_2_low.avi,3.2666,other,NA,NA
3,faces_pure_2_low.avi,3.3,other,NA,NA
3,faces_pure_2_low.avi,3.3333,other,NA,NA
3,faces_pure_2_low.avi,3.3666,other,NA,NA
3,faces_pure_2_low.avi,3.4,other,NA,NA
3,faces_pure_2_low.avi,3.4333,other,NA,NA
3,faces_pure_2_low.avi,3.4666,other,NA,NA
3,faces_pure_2_low.avi,3.5,other,NA,NA
3,faces_pure_2_low.avi,3.5333,other,NA,NA
3,faces_pure_2_low.avi,3.5666,other,NA,NA
3,faces_pure_2_low.avi,3.6,other,NA,NA
3,faces_pure_2_low.avi,3.6333,other,NA,NA
3,faces_pure_2_low.avi,3.6666,other,NA,NA
3,faces_pure_2_low.avi,3.7,other,NA,NA
3,faces_pure_2_low.avi,3.7333,other,NA,NA
3,faces_pure_2_low.avi,3.7666,other,NA,NA
3,faces_pure_2_low.avi,3.8,other,NA,NA
3,faces_pure_2_low.avi,3.8333,other,NA,NA
3,faces_pure_2_low.avi,3.8666,other,NA,NA
3,faces_pure_2_low.avi,3.9,other,NA,NA
3,faces_pure_2_low.avi,3.9333,other,NA,NA
3,faces_pure_2_low.avi,3.9666,other,NA,NA
3,faces_pure_2_low.avi,4,other,NA,NA
3,faces_pure_2_low.avi,4.0333,other,NA,NA
3,faces_pure_2_low.avi,4.0666,other,NA,NA
3,faces_pure_2_low.avi,4.1,other,NA,NA
3,faces_pure_2_low.avi,4.1333,other,NA,NA
3,faces_pure_2_low.avi,4.1666,other,NA,NA
3,faces_pure_2_low.avi,4.2,other,NA,NA
3,faces_pure_2_low.avi,4.2333,other,NA,NA
3,faces_pure_2_low.avi,4.2666,other,NA,NA
3,faces_pure_2_low.avi,4.3,other,NA,NA
3,faces_pure_2_low.avi,4.3333,other,NA,NA
3,faces_pure_2_low.avi,4.3666,other,NA,NA
3,faces_pure_2_low.avi,4.4,other,NA,NA
3,faces_pure_2_low.avi,4.4333,other,NA,NA
3,faces_pure_2_low.avi,4.4666,other,NA,NA
3,faces_pure_2_low.avi,4.5,other,NA,NA
3,faces_pure_2_low.avi,4.5333,face,unknown,1
3,faces_pure_2_low.avi,4.5666,other,NA,NA
3,faces_pure_2_low.avi,4.6,face,unknown,1
3,faces_pure_2_low.avi,4.6333,other,NA,NA
3,faces_pure_2_low.avi,4.6666,other,NA,NA
3,faces_pure_2_low.avi,4.7,other,NA,NA
3,faces_pure_2_low.avi,4.7333,NA,NA,NA
3,faces_pure_2_low.avi,4.7666,other,NA,NA
3,faces_pure_2_low.avi,4.8,other,NA,NA
3,faces_pure_2_low.avi,4.8333,other,NA,NA
3,faces_pure_2_low.avi,4.8666,face,unknown,2
3,faces_pure_2_low.avi,4.9,face,unknown,2
3,faces_pure_2_low.avi,4.9333,eyes,unknown,2
3,faces_pure_2_low.avi,4.9333,face,unknown,2
3,faces_pure_2_low.avi,4.9666,face,unknown,2
3,faces_pure_2_low.avi,5,face,unknown,2
3,faces_pure_2_low.avi,5.0333,eyes,unknown,2
3,faces_pure_2_low.avi,5.0333,face,unknown,2
3,faces_pure_2_low.avi,5.0666,face,unknown,2
3,faces_pure_2_low.avi,5.1,other,NA,NA
3,faces_pure_2_low.avi,5.1333,other,NA,NA
3,faces_pure_2_low.avi,5.1666,other,NA,NA
3,faces_pure_2_low.avi,5.2,other,NA,NA
3,faces_pure_2_low.avi,5.2333,other,NA,NA
3,faces_pure_2_low.avi,5.2666,other,NA,NA
3,faces_pure_2_low.avi,5.3,other,NA,NA
3,faces_pure_2_low.avi,5.3333,other,NA,NA
3,faces_pure_2_low.avi,5.3666,other,NA,NA
3,faces_pure_2_low.avi,5.4,other,NA,NA
3,faces_pure_2_low.avi,5.4333,other,NA,NA
3,faces_pure_2_low.avi,5.4666,other,NA,NA
3,faces_pure_2_low.avi,5.5,other,NA,NA
3,faces_pure_2_low.avi,5.5333,other,NA,NA
3,faces_pure_2_low.avi,5.5666,other,NA,NA
3,faces_pure_2_low.avi,5.6,other,NA,NA
3,faces_pure_2_low.avi,5.6333,other,NA,NA
3,faces_pure_2_low.avi,5.6666,other,NA,NA
3,faces_pure_2_low.avi,5.7,other,NA,NA
3,faces_pure_2_low.avi,5.7333,other,NA,NA
3,faces_pure_2_low.avi,5.7666,other,NA,NA
3,faces_pure_2_low.avi,5.8,other,NA,NA
3,faces_pure_2_low.avi,5.8333,other,NA,NA
3,faces_pure_2_low.avi,5.8666,other,NA,NA
3,faces_pure_2_low.avi,5.9,other,NA,NA
3,faces_pure_2_low.avi,5.9333,other,NA,NA
3,faces_pure_2_low.avi,5.9666,other,NA,NA
3,faces_pure_2_low.avi,6,other,NA,NA
3,faces_pure_2_low.avi,6.0333,other,NA,NA
3,faces_pure_2_low.avi,6.0666,other,NA,NA
3,faces_pure_2_low.avi,6.1,other,NA,NA
3,faces_pure_2_low.avi,6.1333,other,NA,NA
3,faces_pure_2_low.avi,6.1666,other,NA,NA
3,faces_pure_2_low.avi,6.2,other,NA,NA
3,faces_pure_2_low.avi,6.2333,other,NA,NA
3,faces_pure_2_low.avi,6.2666,face,unknown,2
3,faces_pure_2_low.avi,6.3,other,NA,NA
3,faces_pure_2_low.avi,6.3333,other,NA,NA
3,faces_pure_2_low.avi,6.3666,other,NA,NA
3,faces_pure_2_low.avi,6.4,other,NA,NA
3,faces_pure_2_low.avi,6.4333,other,NA,NA
3,faces_pure_2_low.avi,6.4666,other,NA,NA
3,faces_pure_2_low.avi,6.5,other,NA,NA
3,faces_pure_2_low.avi,6.5333,other,NA,NA
3,faces_pure_2_low.avi,6.5666,other,NA,NA
3,faces_pure_2_low.avi,6.6,other,NA,NA
3,faces_pure_2_low.avi,6.6333,other,NA,NA
3,faces_pure_2_low.avi,6.6666,other,NA,NA
3,faces_pure_2_low.avi,6.7,other,NA,NA
3,faces_pure_2_low.avi,6.7333,other,NA,NA
3,faces_pure_2_low.avi,6.7666,other,NA,NA
3,faces_pure_2_low.avi,6.8,other,NA,NA
3,faces_pure_2_low.avi,6.8333,other,NA,NA
3,faces_pure_2_low.avi,6.8666,other,NA,NA
3,faces_pure_2_low.avi,6.9,other,NA,NA
3,faces_pure_2_low.avi,6.9333,other,NA,NA
3,faces_pure_2_low.avi,6.9666,other,NA,NA
3,faces_pure_2_low.avi,7,other,NA,NA
3,faces_pure_2_low.avi,7.0333,other,NA,NA
3,faces_pure_2_low.avi,7.0666,other,NA,NA
3,faces_pure_2_low.avi,7.1,other,NA,NA
3,faces_pure_2_low.avi,7.1333,other,NA,NA
3,faces_pure_2_low.avi,7.1666,other,NA,NA
3,faces_pure_2_low.avi,7.2,other,NA,NA
3,faces_pure_2_low.avi,7.2333,mouth,unknown,2
3,faces_pure_2_low.avi,7.2333,face,unknown,2
3,faces_pure_2_low.avi,7.2666,NA,NA,NA
3,faces_pure_2_low.avi,7.3,NA,NA,NA
3,faces_pure_2_low.avi,7.3333,NA,NA,NA
3,faces_pure_2_low.avi,7.3666,other,NA,NA
3,faces_pure_2_low.avi,7.4,other,NA,NA
3,faces_pure_2_low.avi,7.4333,other,NA,NA
3,faces_pure_2_low.avi,7.4666,other,NA,NA
3,faces_pure_2_low.avi,7.5,other,NA,NA
3,faces_pure_2_low.avi,7.5333,other,NA,NA
3,faces_pure_2_low.avi,7.5666,other,NA,NA
3,faces_pure_2_low.avi,7.6,face,unknown,2
3,faces_pure_2_low.avi,7.6333,face,unknown,2
